Row No.,Sale Date,Sale Type,Digital,Customer ID,ZipCode,Shipping Method,Product,Variant,Quantity,Price,Product Price
250,22/05/2020,Direct - B2C,Online - Website,65,101080,Standard Delivery,Organic Bio/Olio,500,1,16.9,13.52
251,22/05/2020,Marketing,Online - Website,65,101080,Standard Delivery,Basil oil,100,1,5.9,4.72
252,25/05/2020,Direct - B2C,Online - Website,66,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,4.72
253,25/05/2020,Marketing,Online - Website,66,,Standard Delivery,Basil oil,100,1,5.9,4.72
254,25/05/2020,Marketing,Online - Website,67,,Standard Delivery,Basil oil,100,1,5.9,5.9
255,25/05/2020,Direct - B2C,Online - Website,2,,Standard Delivery,Gentile,5000,1,109,109
256,25/05/2020,Direct - B2C,Online - Website,2,,Standard Delivery,Truffle oil,250,1,12.9,12.9
257,25/05/2020,Direct - B2C,Online - Website,68,,Standard Delivery,Gentile,5000,1,109,109
258,26/05/2020,Direct - B2C,Online - Website,58,465785,Standard Delivery,Truffle oil,100,4,7.9,25.28
259,26/05/2020,Direct - B2C,Online - Website,58,465785,Standard Delivery,Garlic and Rosemary oil,100,3,5.9,14.16
260,26/05/2020,Marketing,Online - Website,58,465785,Standard Delivery,Lemon oil,100,1,5.9,4.72
261,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Chili oil,100,1,5.9,5.9
262,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Lemon oil,100,1,5.9,5.9
263,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
264,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
265,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Truffle oil,100,1,7.9,7.9
266,31/05/2020,Marketing,Online - Website,69,,Standard Delivery,Basil oil,100,1,5.9,5.9
267,31/05/2020,Marketing,Online - Website,70,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
268,01/06/2020,Direct - B2C,Online - Website,1,,Standard Delivery,Nobile Marasca bottle,750,7,18.9,132.3
269,02/06/2020,Direct - B2C,Online - Website,71,,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
270,02/06/2020,Direct - B2C,Online - Website,71,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
271,02/06/2020,Direct - B2C,Online - Website,71,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
272,02/06/2020,Marketing,Online - Website,71,,Standard Delivery,Lemon oil,100,1,5.9,5.9
273,03/06/2020,Direct - B2C,Online - Website,39,163078,Standard Delivery,Nobile,5000,1,109,87.2
274,03/06/2020,Marketing,Online - Website,39,163078,Standard Delivery,Chili oil,250,1,11.9,9.52
275,03/06/2020,Direct - B2C,Online - Website,13,460204,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,9.52
276,03/06/2020,Direct - B2C,Online - Website,13,460204,Standard Delivery,Basil oil,100,1,5.9,4.72
277,03/06/2020,Marketing,Online - Website,13,460204,Standard Delivery,Organic Bio/Olio,100,1,5.9,4.72
278,08/06/2020,Direct - B2C,Online - Website,72,,Standard Delivery,Nobile,5000,1,109,109
279,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Chili oil,100,2,5.9,11.8
280,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Lemon oil,100,2,5.9,11.8
281,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Organic Bio/Olio,100,2,5.9,11.8
282,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Garlic and Rosemary oil,100,2,5.9,11.8
283,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Basil oil,100,2,5.9,11.8
284,08/06/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Truffle oil,100,2,7.9,15.8
285,11/06/2020,Direct - B2C,Online - Website,74,120716,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
286,11/06/2020,Direct - B2C,Online - Website,74,120716,Standard Delivery,Truffle oil,100,3,7.9,23.7
287,11/06/2020,Direct - B2C,Online - Website,74,120716,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
288,11/06/2020,Direct - B2C,Online - Website,74,120716,Standard Delivery,Chili oil,100,1,5.9,5.9
289,11/06/2020,Marketing,Online - Website,74,120716,Standard Delivery,Lemon oil,100,1,5.9,5.9
290,12/06/2020,Direct - B2C,Online - Website,74,120716,Standard Delivery,Nobile,250,1,7.9,7.9
291,13/06/2020,Direct - B2C,Online - Website,75,320123,Standard Delivery,Nobile,250,1,7.9,6.32
292,13/06/2020,Direct - B2C,Online - Website,75,320123,Standard Delivery,Truffle oil,100,1,7.9,6.32
293,13/06/2020,Direct - B2C,Online - Website,75,320123,Standard Delivery,Lemon oil,100,1,5.9,4.72
294,16/06/2020,Direct - B2C,Online - Website,76,98624,Standard Delivery,Nobile Fiorentina bottle,750,2,19.9,31.84
295,16/06/2020,Marketing,Online - Website,76,98624,Standard Delivery,Chili oil,100,1,5.9,4.72
296,16/06/2020,Marketing,Online - Website,76,98624,Standard Delivery,Truffle oil,100,1,7.9,6.32
297,21/06/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
298,21/06/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
299,21/06/2020,Marketing,Online - Website,77,,Standard Delivery,Truffle oil,100,1,7.9,7.9
300,21/06/2020,Direct - B2C,Online - Website,78,,Standard Delivery,Nobile,5000,1,109,109
301,21/06/2020,Marketing,Online - Website,78,,Standard Delivery,Truffle oil,100,1,7.9,7.9
302,21/06/2020,Direct - B2C,Online - Website,16,,Standard Delivery,Chili oil,250,1,11.9,11.9
303,21/06/2020,Direct - B2C,Online - Website,16,,Standard Delivery,Lemon oil,250,1,11.9,11.9
304,21/06/2020,Direct - B2C,Online - Website,16,,Standard Delivery,Basil oil,250,1,11.9,11.9
305,21/06/2020,Marketing,Online - Website,16,,Standard Delivery,Chili oil,100,1,5.9,5.9
306,21/06/2020,Marketing,Online - Website,16,,Standard Delivery,Lemon oil,100,1,5.9,5.9
307,21/06/2020,Marketing,Online - Website,16,,Standard Delivery,Basil oil,100,1,5.9,5.9
308,21/06/2020,Marketing,Online - Website,16,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
309,21/06/2020,Marketing,Online - Website,16,,Standard Delivery,Truffle oil,100,1,7.9,7.9
310,30/06/2020,Direct - B2C,Online - Website,79,459325,Standard Delivery,Truffle oil,250,1,12.9,10.965
311,30/06/2020,Direct - B2C,Online - Website,79,459325,Standard Delivery,Organic Bio/Olio,100,2,5.9,10.03
312,30/06/2020,Direct - B2C,Online - Website,79,459325,Standard Delivery,Organic Bio/Olio,500,1,16.9,14.365
313,01/07/2020,Direct - B2C,Online - Website,43,436916,Standard Delivery,Nobile Marasca bottle,750,6,18.9,90.72
314,01/07/2020,Marketing,Online - Website,43,436916,Standard Delivery,Chili oil,250,1,11.9,9.52
315,06/07/2020,Direct - B2C,Online - Website,80,544630,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,16.915
316,06/07/2020,Direct - B2C,Online - Website,80,544630,Standard Delivery,Organic Bio/Olio,500,1,16.9,14.365
317,06/07/2020,Direct - B2C,Online - Website,80,544630,Standard Delivery,Lemon oil,250,1,11.9,10.115
318,06/07/2020,Direct - B2C,Online - Website,80,544630,Standard Delivery,Truffle oil,250,1,12.9,10.965
319,06/07/2020,Marketing,Online - Website,80,544630,Standard Delivery,Basil oil,100,1,5.9,5.015
320,07/07/2020,Direct - B2C,Offline,46,589488,Standard Delivery,Nobile,5000,1,109,87.2
321,07/07/2020,Marketing,Offline,46,589488,Standard Delivery,Lemon oil,250,1,11.9,9.52
322,09/07/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Gentile,1000,1,22.9,22.9
323,09/07/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
324,09/07/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Truffle oil,250,1,12.9,12.9
325,09/07/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Chili oil,100,1,5.9,5.9
326,09/07/2020,Marketing,Online - Website,81,,Standard Delivery,Lemon oil,100,1,5.9,5.9
327,11/07/2020,Direct - B2C,Online - Website,82,239426,Standard Delivery,Nobile,5000,1,109,92.65
328,11/07/2020,Direct - B2C,Online - Website,82,239426,Standard Delivery,Gentile,1000,1,22.9,19.465
329,11/07/2020,Direct - B2C,Online - Website,82,239426,Standard Delivery,Basil oil,250,1,11.9,10.115
330,11/07/2020,Marketing,Online - Website,82,239426,Standard Delivery,Truffle oil,100,1,7.9,6.715
331,11/07/2020,Marketing,Online - Website,82,239426,Standard Delivery,Chili oil,250,1,11.9,10.115
332,12/07/2020,Direct - B2C,Online - Website,83,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
333,12/07/2020,Direct - B2C,Online - Website,83,,Standard Delivery,Lemon oil,100,1,5.9,5.9
334,12/07/2020,Direct - B2C,Online - Website,84,,Standard Delivery,Chili oil,100,1,5.9,5.9
335,12/07/2020,Direct - B2C,Online - Website,84,,Standard Delivery,Lemon oil,100,1,5.9,5.9
336,12/07/2020,Marketing,Online - Website,84,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
337,12/07/2020,Marketing,Online - Website,84,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
338,12/07/2020,Marketing,Online - Website,84,,Standard Delivery,Truffle oil,100,1,7.9,7.9
339,12/07/2020,Marketing,Online - Website,84,,Standard Delivery,Basil oil,100,1,5.9,5.9
340,19/07/2020,Direct - B2C,Online - Website,5,328498,Standard Delivery,Gentile,1000,2,22.9,36.64
341,19/07/2020,Marketing,Online - Website,5,328498,Standard Delivery,Truffle oil,100,1,7.9,6.32
342,19/07/2020,Marketing,Online - Website,5,328498,Standard Delivery,Chili oil,100,1,5.9,4.72
343,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Nobile Marasca bottle,750,1,18.9,15.12
344,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Gentile,1000,1,22.9,18.32
345,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Truffle oil,100,1,7.9,6.32
346,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Chili oil,250,1,11.9,9.52
347,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,4.72
348,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Basil oil,100,1,5.9,4.72
349,19/07/2020,Direct - B2C,Online - Website,56,117422,Standard Delivery,Lemon oil,100,1,5.9,4.72
350,24/07/2020,Direct - B2C,Online - Website,85,,Standard Delivery,Truffle oil,100,1,7.9,7.9
351,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
352,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
353,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Nobile,250,1,7.9,7.9
354,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Chili oil,250,1,11.9,11.9
355,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
356,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Truffle oil,250,1,12.9,12.9
357,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Lemon oil,250,1,11.9,11.9
358,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Basil oil,250,1,11.9,11.9
359,26/07/2020,Direct - B2C,Online - Website,86,,Standard Delivery,Basil oil,100,1,5.9,5.9
360,28/07/2020,Direct - B2C,Online - Website,87,160078,Standard Delivery,Gentile,1000,1,22.9,18.32
361,28/07/2020,Direct - B2C,Online - Website,87,160078,Standard Delivery,Nobile Marasca bottle,750,1,18.9,15.12
362,28/07/2020,Direct - B2C,Online - Website,87,160078,Standard Delivery,Organic Bio/Olio,500,1,16.9,13.52
363,28/07/2020,Marketing,Online - Website,87,160078,Standard Delivery,Truffle oil,100,1,7.9,6.32
364,29/07/2020,Direct - B2C,Online - Website,88,,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
365,29/07/2020,Direct - B2C,Online - Website,88,,Standard Delivery,Truffle oil,100,1,7.9,7.9
366,30/07/2020,Direct - B2C,Online - Website,36,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
367,30/07/2020,Marketing,Online - Website,36,,Standard Delivery,Truffle oil,100,1,7.9,7.9
368,03/08/2020,Direct - B2C,Online - Website,1,,Standard Delivery,Nobile Fiorentina bottle,750,5,19.9,99.5
369,03/08/2020,Direct - B2C,Online - Website,1,,Standard Delivery,Nobile Marasca bottle,750,5,18.9,94.5
370,03/08/2020,Direct - B2C,Online - Website,89,,Standard Delivery,Nobile,5000,1,109,109
371,03/08/2020,Marketing,Online - Website,89,,Standard Delivery,Chili oil,100,1,5.9,5.9
372,03/08/2020,Marketing,Online - Website,89,,Standard Delivery,Truffle oil,100,1,7.9,7.9
373,04/08/2020,Direct - B2C,Online - Website,57,760776,Standard Delivery,Gentile,1000,1,22.9,18.32
374,04/08/2020,Marketing,Online - Website,57,760776,Standard Delivery,Truffle oil,100,1,7.9,6.32
375,04/08/2020,Direct - B2C,Online - Website,58,465785,Standard Delivery,Nobile Marasca bottle,750,2,18.9,30.24
376,04/08/2020,Marketing,Online - Website,57,760776,Standard Delivery,Truffle oil,100,1,7.9,6.32
377,06/08/2020,Direct - B2C,Online - Website,90,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
378,06/08/2020,Direct - B2C,Online - Website,90,,Standard Delivery,Basil oil,100,1,5.9,5.9
379,06/08/2020,Direct - B2C,Online - Website,91,,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
380,06/08/2020,Direct - B2C,Online - Website,91,,Standard Delivery,Nobile,250,2,7.9,15.8
381,06/08/2020,Direct - B2C,Online - Website,91,,Standard Delivery,Truffle oil,100,2,7.9,15.8
382,06/08/2020,Direct - B2C,Online - Website,91,,Standard Delivery,Basil oil,100,1,5.9,5.9
383,06/08/2020,Marketing,Online - Website,91,,Standard Delivery,Lemon oil,100,1,5.9,5.9
384,06/08/2020,Direct - B2C,Online - Website,92,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
385,06/08/2020,Direct - B2C,Online - Website,92,,Standard Delivery,Truffle oil,100,1,7.9,7.9
386,06/08/2020,Direct - B2C,Online - Website,92,,Standard Delivery,Lemon oil,100,1,5.9,5.9
387,06/08/2020,Marketing,Online - Website,92,,Standard Delivery,Chili oil,100,1,5.9,5.9
388,07/08/2020,Direct - B2C,Online - Website,31,,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
389,07/08/2020,Direct - B2C,Online - Website,31,,Standard Delivery,Truffle oil,100,1,7.9,7.9
390,07/08/2020,Marketing,Online - Website,31,,Standard Delivery,Chili oil,100,1,5.9,5.9
391,11/08/2020,Direct - B2C,Online - Website,39,163078,Standard Delivery,Nobile,5000,1,109,87.2
392,11/08/2020,Direct - B2C,Online - Website,39,163078,Standard Delivery,Organic Bio/Olio,500,1,16.9,13.52
393,11/08/2020,Marketing,Online - Website,39,163078,Standard Delivery,Truffle oil,100,1,7.9,6.32
394,11/08/2020,Marketing,Online - Website,39,163078,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,4.72
395,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Chili oil,250,8,11.9,95.2
396,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Lemon oil,250,8,11.9,95.2
397,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Garlic and Rosemary oil,250,8,11.9,95.2
398,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Basil oil,250,8,11.9,95.2
399,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Truffle oil,250,8,12.9,103.2
400,11/08/2020,Consignment,Online - Website,93,,Standard Delivery,Nobile,250,8,7.9,63.2
401,11/08/2020,Direct - B2C,Online - Website,94,,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
402,11/08/2020,Direct - B2C,Online - Website,94,,Standard Delivery,Truffle oil,250,1,12.9,12.9
403,11/08/2020,Marketing,Online - Website,94,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
404,11/08/2020,Direct - B2C,Online - Website,39,163078,Standard Delivery,Organic Bio/Olio,500,1,16.9,13.52
405,11/08/2020,Marketing,Online - Website,39,163078,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,4.72
406,11/08/2020,Marketing,Online - Website,39,163078,Standard Delivery,Truffle oil,100,1,7.9,6.32
407,11/08/2020,Marketing,Online - Website,95,,Standard Delivery,Nobile,5000,1,109,109
408,11/08/2020,Direct - B2C,Online - Website,95,,Standard Delivery,Truffle oil,100,1,7.9,7.9
409,11/08/2020,Marketing,Online - Website,95,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
410,11/08/2020,Marketing,Online - Website,95,,Standard Delivery,Lemon oil,100,1,5.9,5.9
411,12/08/2020,Direct - B2C,Online - Website,96,,Standard Delivery,Limited Edition Gift box 3x100ml,2020,1,19.9,19.9
412,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,15.92
413,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Gentile,1000,1,22.9,18.32
414,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Truffle oil,250,1,12.9,10.32
415,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Chili oil,250,1,11.9,9.52
416,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,9.52
417,18/08/2020,Direct - B2C,Online - Website,97,642649,Standard Delivery,Limited Edition Gift box 3x100ml,2020,2,19.9,31.84
418,18/08/2020,Marketing,Online - Website,97,642649,Standard Delivery,Organic Bio/Olio,100,1,5.9,4.72
419,18/08/2020,Marketing,Online - Website,97,642649,Standard Delivery,Lemon oil,100,1,5.9,4.72
420,18/08/2020,Marketing,Online - Website,97,642649,Standard Delivery,Basil oil,100,1,5.9,4.72
421,18/08/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Gentile,1000,1,22.9,22.9
422,18/08/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Truffle oil,250,1,12.9,12.9
423,18/08/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Chili oil,250,1,11.9,11.9
424,18/08/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
425,18/08/2020,Direct - B2C,Online - Website,81,,Standard Delivery,Basil oil,250,1,11.9,11.9
426,18/08/2020,Marketing,Online - Website,81,,Standard Delivery,Truffle oil,100,1,7.9,7.9
427,18/08/2020,Marketing,Online - Website,81,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
428,18/08/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Truffle oil,250,1,12.9,12.9
429,18/08/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Chili oil,250,1,11.9,11.9
430,18/08/2020,Direct - B2C,Online - Website,73,,Standard Delivery,Basil oil,250,1,11.9,11.9
431,18/08/2020,Marketing,Online - Website,73,,Standard Delivery,Truffle oil,100,1,7.9,7.9
432,19/08/2020,Direct - B2C,Online - Website,98,309311,Standard Delivery,Gentile,1000,1,22.9,22.9
433,19/08/2020,Direct - B2C,Online - Website,98,309311,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
434,19/08/2020,Marketing,Online - Website,98,309311,Standard Delivery,Truffle oil,100,1,7.9,7.9
435,26/08/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Gentile,1000,1,22.9,22.9
436,26/08/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Truffle oil,250,2,12.9,25.8
437,26/08/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
438,26/08/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Chili oil,100,1,5.9,5.9
439,26/08/2020,Direct - B2C,Online - Website,77,,Standard Delivery,Lemon oil,100,1,5.9,5.9
440,26/08/2020,Marketing,Online - Website,77,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
441,26/08/2020,Marketing,Online - Website,77,,Standard Delivery,Truffle oil,100,1,7.9,7.9
442,26/08/2020,Direct - B2C,Online - Website,99,404002,Standard Delivery,Gentile,1000,1,22.9,18.32
443,26/08/2020,Direct - B2C,Online - Website,99,404002,Standard Delivery,Truffle oil,250,2,12.9,20.64
444,26/08/2020,Direct - B2C,Online - Website,99,404002,Standard Delivery,Basil oil,250,2,11.9,19.04
445,26/08/2020,Direct - B2C,Online - Website,99,404002,Standard Delivery,Garlic and Rosemary oil,250,2,11.9,19.04
446,26/08/2020,Direct - B2C,Online - Website,99,404002,Standard Delivery,Lemon oil,250,2,11.9,19.04
447,26/08/2020,Marketing,Online - Website,99,404002,Standard Delivery,Organic Bio/Olio,100,1,5.9,4.72
448,26/08/2020,Marketing,Online - Website,99,404002,Standard Delivery,Truffle oil,100,1,7.9,6.32
449,26/08/2020,Marketing,Online - Website,99,404002,Standard Delivery,Chili oil,100,1,5.9,4.72
450,27/08/2020,Direct - B2C,Online - Website,100,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
